   9.99987960e-01]	[  5.65587197e-06   2.20115282e-04   7.74163891e-06   5.93520272e-05
   9.99707162e-01]	[  2.40941402e-14   2.76310387e-13   1.11834162e-15   1.54593288e-14
   1.00000000e+00]	[  1.61318035e-13   6.92002011e-13   5.69376500e-16   5.96776851e-15
   1.00000000e+00]	[  7.10060760e-11   1.38648248e-09   3.12975470e-12   1.84644272e-10
   1.00000000e+00]	[  5.05202976e-13   9.52244967e-12   6.81818832e-15   6.14871869e-12
   1.00000000e+00]
4	[  4.17552726e-16   8.13860427e-15   1.58053897e-18   4.08622789e-17
   1.00000000e+00]	[  4.92821617e-10   1.00992825e-09   6.76744327e-10   4.69304346e-08
   1.00000000e+00]	[  1.85572375e-07   1.93623282e-06   2.02866588e-07   1.18103031e-04
   9.99879599e-01]	[  1.34407717e-15   2.39981131e-13   9.22286994e-17   5.78225930e-16
   1.00000000e+00]	[  2.69122584e-17   3.92718620e-16   2.97400743e-19   1.94718378e-18
   1.00000000e+00]	[  2.63573863e-12   4.35690442e-11   2.07054404e-12   1.86535427e-08
   1.00000000e+00]	[  4.35144841e-07   3.50911760e-05   1.04115330e-07   6.98011775e-07
   9.99963641e-01]	[  1.09448335e-15   1.06514949e-13   5.10114971e-17   7.99968356e-17
   1.00000000e+00]	[  2.75554323e-15   5.10427204e-14   2.98242581e-19   3.64843602e-18
   1.00000000e+00]	[  6.16898839e-14   1.08711998e-12   1.31782326e-16   7.54641304e-15
   1.00000000e+00]	[  6.42533359e-15   9.53873265e-13   9.91748262e-17   5.42067247e-15
   1.00000000e+00]
4	[  6.83814622e-21   7.69275224e-24   1.80815688e-30   2.33118692e-24
   1.00000000e+00]	[  1.60020469e-10   3.19482700e-12   3.87058302e-11   3.23404570e-09
   1.00000000e+00]	[  4.76124953e-08   2.33539188e-09   3.04093306e-09   1.50461474e-07
   9.99999762e-01]	[  3.54872374e-19   1.04863617e-20   8.14654537e-25   3.40186383e-22
   1.00000000e+00]	[  2.80529742e-22   8.64097343e-26   8.22837582e-32   5.13000746e-26
   1.00000000e+00]	[  2.82856030e-12   4.88092097e-13   3.26512702e-14   3.60300748e-11
   1.00000000e+00]	[  4.52578730e-09   5.43594725e-10   1.72494994e-12   3.03601200e-10
   1.00000000e+00]	[  1.04661056e-19   4.05692458e-22   1.25285857e-26   1.23109096e-23
   1.00000000e+00]	[  3.33440434e-19   1.36950070e-21   5.03706331e-26   4.43515587e-23
   1.00000000e+00]	[  2.40363048e-14   1.61849827e-15   1.08080201e-19   8.08561703e-17
   1.00000000e+00]	[  2.54137853e-19   1.08766657e-21   2.79786314e-27   4.51825347e-22
   1.00000000e+00]
4	[  4.27262667e-22   2.02554040e-24   1.44864117e-27   3.81666511e-25
   1.00000000e+00]	[  8.19470305e-13   8.25803760e-15   4.62740740e-13   7.64912855e-11
   1.00000000e+00]	[  1.35441636e-09   2.85126280e-11   7.07163009e-11   3.69068687e-08
   1.00000000e+00]	[  8.64191856e-21   1.35824208e-21   2.96865004e-24   4.94501876e-23
   1.00000000e+00]	[  3.13865603e-23   1.94105845e-25   1.03763340e-28   1.52799445e-26
   1.00000000e+00]	[  6.28255094e-15   4.91322149e-16   8.35939357e-16   2.42784932e-13
   1.00000000e+00]	[  5.98827699e-09   7.35669214e-09   1.64029033e-11   4.81007956e-10
   1.00000000e+00]	[  4.96877105e-22   1.12060894e-23   1.72340516e-26   1.88616729e-25
   1.00000000e+00]	[  3.25109090e-20   4.60281835e-22   1.77769820e-26   1.66620222e-24
   1.00000000e+00]	[  4.17533795e-15   3.23099638e-15   6.47969348e-19   1.17756779e-17
   1.00000000e+00]	[  7.29345502e-21   1.86769774e-22   1.46856195e-25   4.36472952e-23
   1.00000000e+00]
4	[  4.07311050e-31   6.63911334e-38   2.29812948e-43   6.13645592e-37
   1.00000000e+00]	[  1.92086680e-19   1.66700879e-25   6.12171046e-27   2.08498951e-23
   1.00000000e+00]	[  1.00489805e-16   8.65155376e-20   5.00653792e-22   2.13219891e-20
   1.00000000e+00]	[  9.76037974e-31   3.75742960e-36   8.68524788e-42   1.58161621e-36
   1.00000000e+00]	[  2.52028786e-31   2.01563612e-39   2.45227231e-43   3.44183440e-36
   1.00000000e+00]	[  1.15073920e-21   1.29162723e-27   1.10456343e-28   1.43170757e-22
   1.00000000e+00]	[  3.69064846e-21   2.44859442e-25   1.74157858e-27   3.65760412e-26
   1.00000000e+00]	[  1.87659298e-33   8.40877169e-41   1.40129846e-45   6.05230616e-40
   1.00000000e+00]	[  6.11515634e-33   1.21422512e-39   8.40779079e-45   3.15300562e-40
   1.00000000e+00]	[  4.91667543e-22   2.33005437e-27   7.94888652e-31   5.29735629e-26
   1.00000000e+00]	[  1.94627523e-28   1.33310610e-34   2.24149600e-39   5.75075346e-33
   1.00000000e+00]
4	[  1.18493798e-40   0.00000000e+00   0.00000000e+00   2.77457096e-43
   1.00000000e+00]	[  5.58413912e-27   1.95045480e-33   3.02017979e-37   6.78932736e-30
   1.00000000e+00]	[  4.40379016e-19   7.03236491e-23   4.78998363e-25   1.43285502e-22
   1.00000000e+00]	[  4.88068163e-38   4.20389539e-45   0.00000000e+00   9.61430876e-42
   1.00000000e+00]	[  8.02565669e-41   0.00000000e+00   0.00000000e+00   2.11736198e-42
   1.00000000e+00]	[  3.99463810e-29   2.96128006e-36   3.00506606e-38   8.88893995e-28
   1.00000000e+00]	[  7.12334643e-25   1.29538590e-29   1.51124272e-32   4.74690032e-29
   1.00000000e+00]	[  2.88555380e-40   0.00000000e+00   0.00000000e+00   1.68155816e-44
   1.00000000e+00]	[  1.19010933e-38   0.00000000e+00   0.00000000e+00   3.22298647e-44
   1.00000000e+00]	[  4.74463487e-30   2.53723853e-37   6.12647689e-42   1.65661273e-32
   1.00000000e+00]	[  9.01689655e-38   0.00000000e+00   0.00000000e+00   2.60969979e-39
   1.00000000e+00]
4	[  6.48361583e-06   1.02645084e-08   3.24094002e-10   2.05408487e-05
   9.99972939e-01]	[  6.43231979e-05   3.11800864e-06   2.74520460e-07   1.55802863e-02
   9.84351933e-01]	[  4.71639301e-04   6.31667813e-03   6.15663521e-06   4.93582222e-04
   9.92712021e-01]	[  1.72133623e-05   3.11920758e-06   1.17315871e-07   3.16241593e-03
   9.96817172e-01]	[  7.03678052e-06   3.36757111e-09   8.01429323e-09   1.40608317e-04
   9.99852300e-01]	[  9.55295218e-06   1.11605209e-06   2.33939113e-06   8.10707271e-01
   1.89279661e-01]	[  8.51196796e-03   3.03130859e-04   8.51471996e-05   3.84241343e-04
   9.90715504e-01]	[  1.10736009e-05   4.70444022e-08   2.31431727e-07   4.65125340e-05
   9.99942183e-01]	[  8.62731397e-09   4.83564092e-11   1.28805929e-13   4.42088011e-09
   1.00000000e+00]	[  8.07557444e-05   8.67718029e-07   3.65603000e-07   3.08836089e-03
   9.96829689e-01]	[  8.89652074e-06   4.66088537e-08   5.39088196e-09   2.86482013e-04
   9.99704540e-01]
4	[  2.34262499e-16   3.02493185e-21   2.30653800e-28   1.95807917e-20
   1.00000000e+00]	[  9.33764462e-16   1.33502336e-21   2.18560777e-24   5.14698935e-16
   1.00000000e+00]	[  2.90171381e-12   2.01499228e-14   7.25138553e-17   4.64066948e-15
   1.00000000e+00]	[  3.74583082e-17   5.15094641e-20   1.02549083e-26   4.39849696e-21
   1.00000000e+00]	[  1.39484343e-16   1.64550465e-22   4.90027645e-28   3.51278758e-20
   1.00000000e+00]	[  1.38935320e-15   2.28534271e-21   1.75135078e-21   3.14765993e-16
   1.00000000e+00]	[  3.92172178e-16   7.29915704e-22   4.12099596e-24   9.50436582e-22
   1.00000000e+00]	[  1.04846574e-17   2.11312660e-23   7.40181533e-28   8.59598176e-22
   1.00000000e+00]	[  2.10836201e-21   1.96947476e-26   8.77015213e-34   1.91360279e-28
   1.00000000e+00]	[  1.62202296e-13   2.36494527e-17   1.22828647e-22   1.25514120e-17
   1.00000000e+00]	[  3.39171880e-14   1.78854791e-18   3.17538563e-24   2.41736453e-17
   1.00000000e+00]
4	[  5.17062962e-14   3.67116404e-18   7.93462299e-22   1.88434598e-12
   1.00000000e+00]	[  5.60913945e-12   1.06562388e-15   6.40432802e-18   1.23953015e-09
   1.00000000e+00]	[  3.72071867e-08   1.36934002e-08   8.15933432e-12   3.35855521e-09
   1.00000000e+00]	[  1.02061888e-14   2.71797818e-17   1.25065621e-20   3.84739360e-13
   1.00000000e+00]	[  1.36614014e-14   2.03758095e-19   1.46548707e-21   2.32510864e-12
   1.00000000e+00]	[  8.73670331e-13   3.77783113e-17   2.76566210e-16   2.45574832e-08
   1.00000000e+00]	[  1.82331856e-08   8.30442867e-11   2.44720856e-13   1.43507373e-10
   1.00000000e+00]	[  7.79389658e-15   4.05942324e-19   9.57883530e-22   2.20336173e-14
   1.00000000e+00]	[  5.59707301e-16   3.25606982e-19   4.46126835e-24   8.48283479e-18
   1.00000000e+00]	[  1.77750835e-11   3.44840462e-14   1.25667438e-17   5.16620080e-11
   1.00000000e+00]	[  2.13290621e-13   2.04503499e-17   4.19016676e-20   7.72750822e-11
   1.00000000e+00]
4	[  5.99493938e-24   1.07640623e-29   3.57074776e-35   2.74199791e-21
   1.00000000e+00]	[  1.84984361e-22   3.55388424e-27   6.66572888e-32   7.82192973e-21
   1.00000000e+00]	[  8.14087892e-13   1.13784077e-13   7.43825291e-18   2.59905334e-14
   1.00000000e+00]	[  3.72328362e-22   3.49401720e-24   2.20961988e-29   1.48285941e-19
   1.00000000e+00]	[  2.47604150e-24   4.85353624e-31   1.58088194e-34   1.69888051e-20
   1.00000000e+00]	[  1.76154380e-19   3.96170459e-23   1.17955137e-23   1.28244490e-14
   1.00000000e+00]	[  6.14303286e-16   2.79745665e-20   3.86037730e-23   1.21877279e-17
   1.00000000e+00]	[  3.04033960e-22   7.13865347e-27   9.81533927e-31   8.52180773e-21
   1.00000000e+00]	[  5.79784601e-26   2.86094143e-31   1.28596259e-36   2.56932343e-28
   1.00000000e+00]	[  4.67149424e-19   1.88969194e-22   1.43793192e-28   1.71945339e-17
   1.00000000e+00]	[  1.52035827e-21   3.21739971e-26   3.67170010e-31   1.54026771e-17
   1.00000000e+00]
4	[  3.70135694e-32   5.12749121e-41   0.00000000e+00   2.54480439e-33
   1.00000000e+00]	[  4.52464534e-25   8.63587645e-31   1.48962735e-36   7.10375038e-26
   1.00000000e+00]	[  6.73121929e-17   4.77052327e-19   6.64055663e-23   4.19082620e-18
   1.00000000e+00]	[  4.68535759e-28   3.72260951e-33   1.43352833e-42   1.40611724e-29
   1.00000000e+00]	[  3.15543532e-33   3.22298647e-43   0.00000000e+00   3.56257234e-34
   1.00000000e+00]	[  1.16829275e-24   3.80206407e-31   2.96315884e-34   3.51478125e-22
   1.00000000e+00]	[  3.21852681e-20   7.86526863e-25   1.06304177e-30   1.17533944e-21
   1.00000000e+00]	[  8.25677294e-31   1.02783449e-38   0.00000000e+00   5.30099610e-33
   1.00000000e+00]	[  5.75220731e-31   2.71982671e-38   0.00000000e+00   1.71437659e-33
   1.00000000e+00]	[  8.17311314e-21   2.84376936e-25   3.04760158e-34   2.23392015e-20
   1.00000000e+00]	[  2.72997380e-29   7.50748051e-37   0.00000000e+00   4.80503309e-30
   1.00000000e+00]
3	[  6.69362569e-14   5.94933526e-18   1.56982104e-19   4.33726609e-01
   5.66273451e-01]	[  6.13710688e-12   2.32638941e-13   3.59177254e-16   1.85128287e-04
   9.99814928e-01]	[  1.35227637e-07   3.34385334e-07   8.23588642e-10   9.60348640e-03
   9.90396023e-01]	[  6.58416355e-13   4.96985198e-14   2.80454462e-17   1.47033911e-02
   9.85296547e-01]	[  7.22125318e-15   4.93349840e-20   4.50063078e-19   8.41600060e-01
   1.58400014e-01]	[  2.25468068e-13   8.44249868e-14   3.21539297e-15   9.70802128e-01
   2.91978288e-02]	[  1.82652002e-07   1.82691039e-07   1.59241110e-11   4.43112612e-01
   5.56887031e-01]	[  2.17742642e-12   9.92972997e-15   4.61185352e-16   1.24620259e-01
   8.75379741e-01]	[  2.85513388e-12   1.18478691e-14   3.61896547e-17   8.85384623e-04
   9.99114573e-01]	[  2.20007831e-11   3.31120819e-13   2.72895550e-14   7.65508473e-01
   2.34491542e-01]	[  1.11179044e-13   2.83922400e-17   3.58826271e-19   6.54637754e-01
   3.45362246e-01]
4	[  2.50680447e-25   1.86135472e-28   8.77231313e-37   2.36633796e-37
   1.00000000e+00]	[  4.21045375e-19   1.54971119e-22   2.06204913e-25   6.64977745e-25
   1.00000000e+00]	[  1.70106137e-14   2.84813727e-15   2.84717557e-19   1.69897211e-19
   1.00000000e+00]	[  7.45492198e-27   7.24191837e-28   2.37943708e-36   5.07787785e-37
   1.00000000e+00]	[  1.87508262e-26   1.27762487e-30   1.02782763e-36   2.18290194e-37
   1.00000000e+00]	[  8.17356271e-18   1.45100314e-19   2.27433001e-23   4.12614201e-23
   1.00000000e+00]	[  2.36059198e-17   1.90211361e-18   1.14524277e-22   2.22202553e-24
   1.00000000e+00]	[  3.35548265e-27   5.13745838e-30   3.85715541e-37   2.61240065e-38
   1.00000000e+00]	[  2.83862766e-28   1.67819486e-31   3.28520552e-39   1.45074468e-39
   1.00000000e+00]	[  4.27011958e-21   6.28832834e-23   1.86760474e-30   8.41654049e-31
   1.00000000e+00]	[  5.50429085e-23   1.99428067e-25   5.47056116e-33   3.26077027e-33
   1.00000000e+00]
4	[  3.49281630e-39   1.12103877e-43   0.00000000e+00   0.00000000e+00
   1.00000000e+00]	[  4.54010474e-24   1.34441254e-27   8.09156826e-33   1.16166254e-31
   1.00000000e+00]	[  1.67101761e-20   5.52590072e-22   2.37412581e-27   1.28674866e-27
   1.00000000e+00]	[  3.82019611e-37   1.11404909e-39   0.00000000e+00   0.00000000e+00
   1.00000000e+00]	[  1.37076417e-39   8.40779079e-45   0.00000000e+00   0.00000000e+00
   1.00000000e+00]	[  3.61938811e-29   8.99668201e-33   3.55371533e-38   1.58841239e-36
   1.00000000e+00]	[  5.48799192e-26   8.54873599e-28   9.62793974e-34   4.54328480e-35
   1.00000000e+00]	[  1.57505947e-42   0.00000000e+00   0.00000000e+00   0.00000000e+00
   1.00000000e+00]	[  3.29331063e-39   2.01646849e-42   0.00000000e+00   0.00000000e+00
   1.00000000e+00]	[  1.11938302e-30   6.58507748e-33   9.06640106e-43   5.13435757e-42
   1.00000000e+00]	[  6.78611807e-37   6.68545484e-41   0.00000000e+00   0.00000000e+00
   1.00000000e+00]
4	[  3.82880172e-23   3.15690332e-26   3.96791378e-34   7.65075435e-32
   1.00000000e+00]	[  3.43684804e-14   2.71821674e-17   2.82386562e-19   2.25355212e-15
   1.00000000e+00]	[  4.36572003e-12   1.54713785e-12   2.01191024e-16   3.37819609e-16
   1.00000000e+00]	[  1.80289328e-24   8.05568609e-26   4.18119294e-35   6.57388310e-33
   1.00000000e+00]	[  9.20319053e-24   1.39918965e-27   1.63332552e-33   1.36387355e-31
   1.00000000e+00]	[  3.25194133e-16   1.40627603e-17   2.62818666e-21   3.44619793e-20
   1.00000000e+00]	[  2.59807609e-11   5.52230397e-12   6.99973469e-17   1.09599942e-16
   1.00000000e+00]	[  3.42849110e-23   6.00784448e-26   1.11903665e-31   1.23716843e-31
   1.00000000e+00]	[  1.21044758e-23   2.33400538e-26   7.36368404e-35   3.26141679e-33
   1.00000000e+00]	[  9.47736629e-20   2.24598418e-21   4.77184593e-29   9.76802971e-28
   1.00000000e+00]	[  2.90960175e-22   6.87692600e-25   3.26663532e-32   7.13047877e-30
   1.00000000e+00]
4	[  1.85417717e-19   1.39297286e-22   4.59064539e-31   7.43378962e-28
   1.00000000e+00]	[  1.09337446e-13   5.80197113e-15   1.46534322e-19   1.16103785e-16
   1.00000000e+00]	[  1.71300162e-13   2.06622696e-13   8.02546786e-20   1.27886631e-18
   1.00000000e+00]	[  1.06734620e-20   1.20977941e-21   2.02097172e-31   1.49374828e-27
   1.00000000e+00]	[  5.33655798e-20   5.12647176e-24   1.67927794e-30   8.90964852e-28
   1.00000000e+00]	[  2.13030311e-14   8.59106301e-15   6.34568893e-20   1.31549789e-16
   1.00000000e+00]	[  1.76527673e-12   2.50847493e-13   2.34929634e-20   6.93474169e-20
   1.00000000e+00]	[  7.59314838e-19   2.93065689e-21   2.12945201e-27   2.49021941e-26
   1.00000000e+00]	[  7.98543232e-20   3.53905242e-22   3.16956686e-30   4.81501986e-28
   1.00000000e+00]	[  1.76508287e-18   4.38496076e-21   3.41978304e-28   1.66723768e-25
   1.00000000e+00]	[  7.14601228e-19   3.54025628e-21   2.39895880e-29   1.65612488e-26
   1.00000000e+00]
4	[  9.43985050e-18   5.58837017e-23   3.43642444e-24   2.18228864e-12
   1.00000000e+00]	[  4.13083611e-15   1.32770191e-18   1.53545629e-18   4.95123777e-12
   1.00000000e+00]	[  1.32663144e-10   8.85369902e-12   1.81432614e-12   3.77658571e-09
   1.00000000e+00]	[  1.41042963e-16   3.74763967e-20   6.17836265e-21   3.92033888e-12
   1.00000000e+00]	[  2.41563159e-17   7.02035719e-23   2.90984472e-23   2.27394475e-11
   1.00000000e+00]	[  8.06959871e-16   4.71913519e-20   1.96343664e-18   2.57589283e-10
   1.00000000e+00]	[  6.35678359e-13   2.07667028e-16   3.41579933e-17   4.82973904e-12
   1.00000000e+00]	[  7.68312650e-18   1.03448657e-22   1.85306330e-23   2.77460617e-13
   1.00000000e+00]	[  8.12732507e-19   3.16886498e-23   1.45641115e-25   2.15315113e-17
   1.00000000e+00]	[  2.88310001e-12   1.56391558e-16   2.61571947e-17   7.74770648e-09
   1.00000000e+00]	[  7.41189087e-16   3.73506620e-20   2.17004250e-21   4.09031309e-10
   1.00000000e+00]
4	[  5.82756998e-09   1.35573965e-11   2.37566824e-12   1.26768291e-01
   8.73231709e-01]	[  4.41991084e-08   1.00422151e-08   2.48522425e-09   1.27378087e-02
   9.87262070e-01]	[  4.51249471e-05   1.88917867e-04   8.07901597e-06   1.22490682e-01
   8.77267182e-01]	[  9.07049635e-09   8.72147743e-10   1.17187121e-10   1.42941838e-02
   9.85705853e-01]	[  2.59911737e-09   4.09780239e-12   3.15773037e-12   2.21820489e-01
   7.78179526e-01]	[  1.31421873e-09   9.70493824e-11   1.90302912e-10   3.29757541e-01
   6.70242488e-01]	[  7.40502655e-05   4.34522735e-05   4.11571619e-07   7.31008947e-02
   9.26781178e-01]	[  5.40703438e-09   6.63350486e-11   1.06126037e-11   6.28263364e-03
   9.93717313e-01]	[  4.93669496e-08   1.32340161e-09   2.18130236e-11   1.34807709e-03
   9.98651922e-01]	[  8.31667819e-07   1.22587494e-07   5.81759032e-08   8.72617662e-01
   1.27381280e-01]	[  1.40725120e-08   7.03993738e-11   7.89777792e-12   2.14643180e-01
   7.85356820e-01]
3	[  1.70237121e-12   7.85897070e-10   2.10923943e-13   1.00000000e+00
   3.44559958e-09]	[  3.47307849e-09   2.45147180e-06   3.49910501e-08   9.99219537e-01
   7.77927635e-04]	[  3.61630873e-06   1.79292634e-02   1.24606477e-05   9.64375436e-01
   1.76792629e-02]	[  3.30097824e-11   2.88438144e-07   3.69923397e-11   9.99999285e-01
   4.31921308e-07]	[  4.42814540e-13   3.00408726e-11   6.83134267e-13   1.00000000e+00
   1.38995115e-09]	[  3.46531180e-13   1.59854824e-10   2.14979987e-12   1.00000000e+00
   4.50694131e-08]	[  2.14226091e-07   1.19084108e-03   2.30139641e-09   9.97841001e-01
   9.67932690e-04]	[  9.02114407e-12   4.31415828e-08   3.03680935e-11   9.99999881e-01
   5.98669203e-08]	[  1.06384658e-10   4.54745219e-08   6.30334370e-12   9.99999046e-01
   9.33536342e-07]	[  8.55843521e-11   6.76166545e-09   6.38683273e-11   9.99999881e-01
   1.08883249e-07]	[  3.31369758e-11   1.10195295e-07   9.78395208e-13   9.99999762e-01
   6.74654359e-08]
3	[  1.42838107e-13   1.01073555e-13   3.19255816e-10   1.00000000e+00
   1.51647015e-08]	[  1.30204836e-09   3.83589445e-08   4.19013276e-07   9.99051154e-01
   9.48363275e-04]	[  1.18992833e-08   6.59124851e-07   4.37313361e-07   9.99771535e-01
   2.27450902e-04]	[  2.68728529e-12   5.25268856e-11   5.70991041e-08   9.99997020e-01
   2.95783911e-06]	[  2.44005764e-14   1.02305901e-14   7.23842153e-10   1.00000000e+00
   6.12274764e-09]	[  2.26082835e-14   3.66340855e-13   1.58550204e-11   9.99999762e-01
   2.63950795e-07]	[  4.47511889e-10   4.19548041e-09   1.18005758e-10   9.99972343e-01
   2.76367118e-05]	[  1.13716382e-13   6.40825446e-13   4.41351622e-09   1.00000000e+00
   3.97781719e-08]	[  6.01074529e-12   5.78946197e-11   2.47076304e-10   9.99998689e-01
   1.31674801e-06]	[  1.14430111e-10   3.84115517e-11   9.95181182e-09   9.99987841e-01
   1.21551993e-05]	[  2.44455042e-12   1.67880085e-11   2.99550740e-09   9.99999881e-01
   1.09417876e-07]
4	[  3.10531352e-03   3.49716402e-06   1.86398156e-05   4.41314101e-01
   5.55558443e-01]	[  4.79048595e-06   1.95940765e-06   1.77800672e-07   2.93255359e-01
   7.06737697e-01]	[  2.39092537e-06   9.33375588e-07   1.82727753e-08   5.96847618e-04
   9.99399781e-01]	[  1.01404323e-04   2.91595074e-06   1.66805785e-05   7.23528743e-01
   2.76350290e-01]	[  1.79642532e-03   1.51069241e-06   1.32544013e-03   7.44047582e-01
   2.52829015e-01]	[  5.67869392e-05   9.21792234e-05   2.64205573e-06   2.40871981e-01
   7.58976400e-01]	[  3.37730249e-04   3.11361714e-06   2.87785554e-07   4.97464091e-04
   9.99161363e-01]	[  1.83065992e-03   3.62632295e-06   9.81999561e-04   4.56789643e-01
   5.40394068e-01]	[  1.28492129e-05   5.36067652e-08   7.67895703e-09   6.63111918e-03
   9.93355989e-01]	[  6.87856373e-05   2.28642918e-07   1.35195489e-06   2.44896486e-03
   9.97480690e-01]	[  2.72724987e-03   4.75322258e-06   6.68955690e-05   8.41136813e-01
   1.56064272e-01]
4	[  1.66952284e-03   1.13014983e-06   4.37008430e-06   8.27102721e-01
   1.71222255e-01]	[  6.06412095e-06   1.57048430e-06   5.84688564e-07   4.48075384e-01
   5.51916361e-01]	[  1.94610516e-06   7.81751453e-07   7.55885754e-09   4.50600724e-04
   9.99546587e-01]	[  6.15452227e-05   7.47160641e-07   2.15494947e-06   7.06396520e-01
   2.93539017e-01]	[  8.84208945e-04   3.06125855e-07   2.01744449e-04   9.02265728e-01
   9.66480225e-02]	[  9.72144408e-05   2.60896748e-04   2.10281769e-06   1.14686243e-01
   8.84953499e-01]	[  5.05636563e-04   9.81099856e-06   5.22401251e-07   1.16994954e-03
   9.98314142e-01]	[  7.77380657e-04   1.71277873e-06   1.55360220e-04   6.62956893e-01
   3.36108625e-01]	[  1.63042441e-05   5.89077978e-08   1.96514827e-09   6.76515000e-03
   9.93218482e-01]	[  5.71804412e-05   2.66614308e-07   7.22816651e-07   1.68379105e-03
   9.98258054e-01]	[  1.06142473e-03   1.31933564e-06   1.10780584e-05   9.52629447e-01
   4.62967269e-02]
4	[  1.85680183e-05   2.43781116e-02   2.13028015e-05   6.16515681e-05
   9.75520372e-01]	[  2.16218359e-06   4.66627476e-04   6.45511958e-04   7.34365778e-04
   9.98151362e-01]	[  4.44093075e-07   3.86316940e-04   9.41853315e-08   2.20737911e-06
   9.99610960e-01]	[  3.63792651e-06   1.02030663e-02   4.85979457e-04   1.04549399e-04
   9.89202797e-01]	[  4.11962947e-06   4.25657304e-03   2.13004270e-04   4.93392108e-05
   9.95477021e-01]	[  5.03743831e-06   4.17311750e-02   1.89711235e-03   6.52552932e-04
   9.55714166e-01]	[  5.75351121e-04   7.58814067e-02   6.15780009e-04   3.88155531e-05
   9.22888637e-01]	[  1.05364170e-05   1.26463482e-02   3.23901506e-04   2.46151849e-05
   9.86994565e-01]	[  3.29385642e-07   9.03096108e-04   3.62294794e-09   2.21585630e-08
   9.99096513e-01]	[  3.55700854e-06   1.01850694e-03   9.15489863e-07   5.54366864e-07
   9.98976469e-01]	[  2.20105121e-05   1.73466057e-02   2.58473272e-04   3.69715184e-04
   9.82003152e-01]
4	[  4.19709778e-07   9.78081021e-04   4.33047447e-08   9.97156501e-01
   1.86496438e-03]	[  3.02560220e-05   7.73299783e-02   6.02186192e-04   7.36383855e-01
   1.85653672e-01]	[  8.83907560e-05   6.88549519e-01   6.22989392e-05   5.49745150e-02
   2.56325245e-01]	[  3.64883249e-07   3.09550352e-02   1.33148942e-05   9.45712626e-01
   2.33186241e-02]	[  4.98776522e-08   9.47242661e-05   1.81653206e-07   9.99532223e-01
   3.72804090e-04]	[  1.93987285e-06   3.19110192e-02   9.23427287e-05   9.50096130e-01
   1.78985465e-02]	[  2.65475159e-04   9.89995360e-01   1.77434431e-05   1.98312942e-03
   7.73840025e-03]	[  1.00432896e-06   1.95856150e-02   8.56179395e-06   9.72122133e-01
   8.28266982e-03]	[  1.02470913e-04   1.10881783e-01   1.14081388e-06   1.01622781e-02
   8.78852367e-01]	[  1.19321885e-04   5.25839448e-01   2.22193230e-05   2.23530978e-01
   2.50488013e-01]	[  1.98073622e-07   9.61906044e-04   8.98123389e-08   9.97052312e-01
   1.98547589e-03]
4	[ 0.00062295  0.33084762  0.00041063  0.26342481  0.40469399]	[  3.41015140e-04   1.09688796e-01   6.18484104e-04   1.70074150e-01
   7.19277501e-01]	[  2.43087561e-04   9.20453966e-01   8.19917186e-05   2.10372563e-02
   5.81837445e-02]	[  5.61892884e-05   3.85412604e-01   1.64854398e-03   5.12526512e-01
   1.00356184e-01]	[  3.04988236e-04   8.33649561e-02   4.55250312e-03   4.68102902e-01
   4.43674684e-01]	[  1.20806044e-05   2.35110279e-02   2.94556783e-04   9.60144222e-01
   1.60381459e-02]	[  3.06248991e-03   9.41190004e-01   7.64232827e-04   1.47741928e-03
   5.35059869e-02]	[  2.96778104e-04   6.94337428e-01   7.34536024e-03   1.91466331e-01
   1.06554046e-01]	[  5.84503636e-04   2.24983230e-01   1.18509270e-04   6.38376875e-03
   7.67929971e-01]	[ 0.00222372  0.49272797  0.00120486  0.31275997  0.19108352]	[  2.34643536e-04   6.02287054e-01   1.59277930e-04   1.67711630e-01
   2.29607418e-01]
4	[  5.83177036e-23   2.30038200e-25   7.18771185e-32   1.78947694e-32
   1.00000000e+00]	[  1.93233494e-16   2.10411393e-19   2.99716980e-21   5.84141701e-21
   1.00000000e+00]	[  5.10669957e-13   1.17741971e-13   4.90348267e-17   2.58876860e-17
   1.00000000e+00]	[  7.51792923e-25   1.34182652e-25   2.22795779e-32   4.24733329e-33
   1.00000000e+00]	[  1.22348717e-24   3.84451078e-28   7.78407878e-33   1.79604829e-33
   1.00000000e+00]	[  1.47516113e-15   7.06621553e-17   2.74829440e-19   4.77908407e-19
   1.00000000e+00]	[  9.08491625e-15   2.00933431e-15   1.28109773e-18   2.74901618e-20
   1.00000000e+00]	[  1.57294950e-24   1.18496137e-26   3.25680613e-32   2.13154227e-33
   1.00000000e+00]	[  5.74503189e-25   1.58017005e-27   1.13176872e-33   3.89577149e-34
   1.00000000e+00]	[  1.07716038e-17   8.00577967e-19   7.08843342e-25   3.79494629e-25
   1.00000000e+00]	[  9.67546215e-21   1.91648696e-22   1.66645301e-28   1.18074576e-28
   1.00000000e+00]
4	[  8.37206911e-37   2.01156395e-41   0.00000000e+00   0.00000000e+00
   1.00000000e+00]	[  2.69582508e-20   2.26527310e-23   3.88381068e-27   2.95858523e-26
   1.00000000e+00]	[  4.25932379e-18   1.67606825e-19   8.25790482e-24   5.72091316e-24
   1.00000000e+00]	[  6.27197523e-35   8.78922423e-38   1.40129846e-45   4.20389539e-45
   1.00000000e+00]	[  2.46930941e-37   1.23734654e-42   0.00000000e+00   0.00000000e+00
